fecha,pais,superficie,idprovincia,municipio,causa,causa_supuesta,time_ctrl,time_ext,personal,medios,tipo,predicted_cluster
2012-03-28,spain,2.0,Cantabria,ALFOZ DE LLOREDO,intencionado,1.0,145,180,9,1,incendio,1
2012-08-16,spain,14.39,Navarra,EZCABARTE,intencionado,0.0,305,1295,83,18,incendio,0
2009-05-29,spain,3.0,Asturias,LLANES,desconocido,0.0,0,66,0,0,incendio,1
2008-08-20,spain,1.0,Asturias,CASO,accidente,0.0,0,83,4,1,conato,1
2006-02-18,spain,4.0,Asturias,LANGREO,desconocido,0.0,0,160,8,2,incendio,1
2010-07-25,spain,1.67,Córdoba,PRIEGO DE CÓRDOBA,intencionado,0.0,51,93,14,2,incendio,1
2015-03-06,spain,6.58,Badajoz,HORNACHOS,accidente,0.0,117,127,5,1,incendio,1
2004-06-29,spain,8.0,Ciudad Real,PUERTOLLANO,intencionado,0.0,160,195,15,3,incendio,1
2001-07-02,spain,78.0,Salamanca,PEDROSILLO DE LOS AIRES,rayo,0.0,390,480,45,6,incendio,1
2008-07-21,spain,1.5,"Coruña, A",SOBRADO,intencionado,1.0,71,221,9,2,incendio,1
2008-10-02,spain,4.0,Pontevedra,FORCAREI,intencionado,1.0,133,163,7,2,incendio,1
2012-02-11,spain,1.01,Zamora,PEDRALBA DE LA PRADERIA,intencionado,0.0,57,72,3,1,incendio,1
2015-10-10,spain,10.0,Toledo,ALCAUDETE DE LA JARA,accidente,1.0,66,193,11,5,incendio,1
2011-09-09,spain,16.73,Ourense,VIANA DO BOLO,intencionado,1.0,360,370,10,1,incendio,1
2002-03-26,spain,1.5,Pontevedra,SILLEDA,intencionado,1.0,135,155,7,1,incendio,1
2004-10-09,spain,5.5,Guadalajara,ALMOGUERA,intencionado,0.0,174,290,31,3,incendio,1
2010-08-30,spain,49.7,Asturias,CANGAS DEL NARCEA,intencionado,0.0,0,3297,50,8,incendio,1
2003-08-07,spain,1.2,Ourense,VIANA DO BOLO,intencionado,1.0,75,85,5,1,incendio,1
2014-03-09,spain,4.2,Bizkaia,KARRANTZA HARANA,intencionado,0.0,90,150,3,0,incendio,1
2008-02-18,spain,10.7,"Coruña, A",TOQUES,intencionado,1.0,130,163,13,1,incendio,1
2013-06-15,spain,1.1,Guadalajara,BUJALARO,desconocido,0.0,90,322,15,3,incendio,1
2008-02-13,spain,5.0,Asturias,CASO,desconocido,0.0,0,700,0,0,incendio,1
2002-07-30,spain,21.0,Cáceres,VALVERDE DE LA VERA,desconocido,0.0,660,1560,44,7,incendio,1
2005-03-03,spain,1.4,Cáceres,SANTIBÁÑEZ EL ALTO,intencionado,1.0,0,65,6,1,incendio,1
2005-03-22,spain,1.0,Cantabria,CABUÉRNIGA,accidente,1.0,95,120,7,0,conato,1
2002-09-26,spain,9.35,Huelva,"CERRO DE ANDÉVALO, EL",accidente,0.0,85,200,15,3,incendio,1
2003-03-17,spain,3.0,Asturias,PILOÑA,intencionado,1.0,60,165,5,0,incendio,1
2003-07-22,spain,25.0,Toledo,ALDEANUEVA DE BARBARROYA,accidente,1.0,90,265,40,6,incendio,1
2007-08-27,spain,9.89,Salamanca,CABEZABELLOSA DE LA CALZADA,accidente,1.0,77,133,26,12,incendio,0
2014-08-28,spain,1.0,Palencia,VALDE-UCIEZA,accidente,1.0,55,152,19,2,conato,1
2003-04-14,spain,2.0,Asturias,BELMONTE DE MIRANDA,desconocido,0.0,195,317,5,1,incendio,1
2013-04-22,spain,1.0,Asturias,CABRANES,intencionado,0.0,122,127,6,0,conato,1
2010-10-18,spain,2.0,Málaga,MÁLAGA,intencionado,0.0,50,130,42,4,incendio,1
2001-07-05,spain,3.3,Jaén,IBROS,intencionado,1.0,65,305,21,3,incendio,1
2014-06-10,spain,13.28,Asturias,PESOZ,accidente,0.0,650,10551,58,16,incendio,0
2015-04-04,spain,1.0,Castellón/Castelló,SONEJA,desconocido,0.0,463,968,31,4,conato,1
2011-10-18,spain,18.7,Asturias,SOMIEDO,accidente,0.0,96,111,9,1,incendio,1
2005-02-28,spain,1.5,Cáceres,LOSAR DE LA VERA,intencionado,1.0,60,60,7,1,incendio,1
2003-09-21,spain,2.5,Lugo,BECERREÁ,intencionado,1.0,200,250,4,2,incendio,1
2005-03-18,spain,89.0,Pontevedra,CERDEDO,intencionado,1.0,340,540,23,3,incendio,1
2001-06-25,spain,274.0,Valencia/València,VILLALONGA,accidente,1.0,1305,3305,152,8,incendio,0
2009-07-16,spain,5.02,Huelva,LUCENA DEL PUERTO,intencionado,0.0,80,335,44,10,incendio,0
2001-05-25,spain,3.0,Burgos,ESPINOSA DE LOS MONTEROS,intencionado,1.0,150,180,1,0,incendio,1
2005-08-07,spain,8.0,"Coruña, A",BOQUEIXÓN-CASANOVA,intencionado,1.0,240,475,31,4,incendio,1
2009-05-02,spain,16.02,León,LUCILLO,intencionado,1.0,155,195,10,1,incendio,1
2014-07-30,spain,2.16,Cáceres,CASATEJADA,accidente,0.0,33,218,14,3,incendio,1
2015-08-05,spain,3.18,Ourense,"MEZQUITA, A",intencionado,1.0,93,277,22,1,incendio,1
2008-04-07,spain,5.92,Ávila,VILLAFRANCA DE LA SIERRA,intencionado,0.0,135,525,25,0,incendio,1
2003-08-12,spain,4.5,Pontevedra,MORAÑA,desconocido,0.0,305,740,42,2,incendio,1
2002-07-20,spain,2.5,Ourense,CORTEGADA,intencionado,1.0,90,150,18,3,incendio,1
2005-09-17,spain,3.5,Ourense,TABOADELA,intencionado,1.0,140,230,11,2,incendio,1
2012-02-24,spain,2.5,León,CREMENES,intencionado,0.0,288,288,14,0,incendio,1
2009-03-17,spain,3.0,Asturias,PILOÑA,intencionado,1.0,103,133,4,2,incendio,1
2007-06-28,spain,4.34,Badajoz,PERALEDA DEL ZAUCEJO,accidente,0.0,59,285,29,6,incendio,1
2015-03-10,spain,8.78,Zaragoza,IBDES,accidente,1.0,172,1202,22,3,incendio,1
2008-03-20,spain,6.5,León,VILLABLINO,accidente,1.0,110,120,8,1,incendio,1
2005-02-16,spain,3.0,Pontevedra,"ESTRADA, A",intencionado,1.0,70,110,12,1,incendio,1
2003-03-27,spain,2.0,Burgos,ESPINOSA DE LOS MONTEROS,intencionado,1.0,0,240,1,0,incendio,1
2012-03-25,spain,68.8,Cantabria,CABUÉRNIGA,intencionado,0.0,630,660,7,0,incendio,1
2003-07-24,spain,6.0,Cáceres,CECLAVÍN,reproducido,0.0,105,130,34,3,incendio,1
2010-08-29,spain,8.0,Cáceres,CUACOS DE YUSTE,intencionado,1.0,283,1343,20,3,incendio,1
2005-01-10,spain,1.0,Ourense,MUIÑOS,intencionado,1.0,65,85,2,1,conato,1
2002-07-30,spain,1.5,Pontevedra,COTOBADE,reproducido,1.0,210,535,42,7,incendio,1
2009-08-23,spain,3.65,Salamanca,MIRANDA DE AZAN,accidente,0.0,60,300,27,2,incendio,1
2003-08-23,spain,2.0,Ourense,RAIRIZ DE VEIGA,intencionado,1.0,100,185,16,2,incendio,1
2005-03-15,spain,1.5,Bizkaia,ALONSOTEGI,intencionado,1.0,0,180,8,1,incendio,1
2013-08-20,spain,1.0,Cáceres,"GRANJA, LA",intencionado,1.0,45,140,12,1,conato,1
2015-04-13,spain,13.7,Ourense,SANDIÁS,intencionado,1.0,158,258,56,10,incendio,0
2008-10-05,spain,1.0,Badajoz,VALDELACALZADA,intencionado,1.0,130,130,1,2,conato,1
2011-10-16,spain,1.11,Pontevedra,AGOLADA,intencionado,1.0,82,83,5,0,incendio,1
2011-04-09,spain,15.85,"Coruña, A",VALDOVIÑO,intencionado,1.0,552,619,14,3,incendio,1
2009-03-25,spain,6.7,Asturias,CANGAS DEL NARCEA,intencionado,0.0,160,430,5,0,incendio,1
2007-01-08,spain,3.0,Asturias,SOMIEDO,desconocido,0.0,0,83,6,1,incendio,1
2009-04-09,spain,2.0,Asturias,MIERES,intencionado,0.0,0,247,4,0,incendio,1
2011-07-04,spain,13.0,Badajoz,MONTERRUBIO DE LA SERENA,intencionado,1.0,55,235,34,9,incendio,1
2007-08-15,spain,26.4,Segovia,ABADES,intencionado,0.0,1830,1845,108,18,incendio,0
2005-01-09,spain,12.0,Cáceres,REBOLLAR,desconocido,0.0,0,0,0,0,incendio,1
2004-07-25,spain,3.0,Ourense,PETÍN,intencionado,1.0,405,415,1,1,incendio,1
2001-05-26,spain,5.0,Lugo,BECERREÁ,intencionado,1.0,175,185,5,1,incendio,1
2009-05-04,spain,4.57,Madrid,SAN FERNANDO DE HENARES,intencionado,0.0,101,512,75,10,incendio,0
2006-11-14,spain,4.0,Alicante/Alacant,ALCOLEJA,accidente,0.0,60,305,25,5,incendio,1
2004-02-10,spain,1.5,Asturias,CANGAS DEL NARCEA,intencionado,1.0,75,90,5,0,incendio,1
2005-03-19,spain,9.0,"Coruña, A",ORDES,intencionado,1.0,315,350,16,3,incendio,1
2004-02-24,spain,2.5,Ourense,BEARIZ,intencionado,1.0,180,188,24,0,incendio,1
2005-04-28,spain,1.0,"Rioja, La",ENTRENA,accidente,0.0,120,180,3,1,conato,1
2003-08-13,spain,1.1,"Balears, Illes",MONTUÏRI,intencionado,0.0,269,1889,23,6,incendio,1
2004-09-27,spain,1.0,Ourense,"CARBALLINO, O",desconocido,0.0,85,240,33,10,conato,0
2007-03-06,spain,1.6,Tarragona,AIGUAMÚRCIA,desconocido,0.0,155,235,32,9,incendio,1
2011-06-15,spain,10.0,Lugo,BARALLA,intencionado,1.0,412,594,43,7,incendio,1
2009-09-10,spain,1.6,Zamora,ASTURIANOS,intencionado,0.0,70,180,37,9,incendio,1
2002-08-16,spain,2.0,Navarra,SAN MARTÍN DE UNX,desconocido,0.0,0,166,12,6,incendio,1
2004-07-24,spain,1.12,Araba/Álava,ELCIEGO,accidente,0.0,75,105,7,1,incendio,1
2009-03-19,spain,2.11,Zamora,GALLEGOS DEL RIO,intencionado,0.0,75,180,23,2,incendio,1
2005-07-19,spain,5.5,Palencia,PIÑA DE CAMPOS,accidente,1.0,80,170,31,3,incendio,1
2015-12-18,spain,3.0,Asturias,PARRES,reproducido,0.0,52,79,5,1,incendio,1
2006-07-20,spain,36.0,"Coruña, A",PONTECESO,intencionado,1.0,355,395,6,2,incendio,1
2005-12-25,spain,1.5,Ourense,"IRIXO, O",intencionado,1.0,115,135,5,1,incendio,1
2001-09-19,spain,5.0,"Coruña, A",PORTO DO SON,intencionado,1.0,355,725,26,3,incendio,1
2012-08-11,spain,9.6,Cáceres,LOSAR DE LA VERA,intencionado,1.0,270,1295,35,7,incendio,1
2011-02-05,spain,25.0,Ourense,VIANA DO BOLO,intencionado,1.0,158,179,8,2,incendio,1
2002-07-21,spain,1.5,León,SARIEGOS,accidente,1.0,40,45,10,2,incendio,1
2004-02-14,spain,1.82,Pontevedra,DOZÓN,intencionado,1.0,105,110,5,1,incendio,1
2002-09-12,spain,2.1,Jaén,LINARES,intencionado,0.0,60,60,3,0,incendio,1
2013-08-19,spain,2.9,Cáceres,CAÑAVERAL,accidente,1.0,70,220,13,5,incendio,1
2014-12-04,spain,5.0,León,ENCINEDO,intencionado,0.0,649,649,0,0,incendio,1
2005-03-17,spain,3.0,"Coruña, A",MELIDE,intencionado,1.0,80,135,6,2,incendio,1
2005-09-04,spain,1.0,Asturias,"REGUERAS, LAS",desconocido,0.0,0,136,8,1,conato,1
2009-04-06,spain,2.25,"Coruña, A",SANTIAGO DE COMPOSTELA,intencionado,1.0,97,137,17,4,incendio,1
2001-09-12,spain,1.0,Asturias,VILLAVICIOSA,intencionado,0.0,0,264,8,1,conato,1
2003-10-08,spain,1.0,Cáceres,PIORNAL,intencionado,0.0,60,135,6,2,conato,1
2005-03-06,spain,1.0,León,PONFERRADA,intencionado,1.0,70,100,11,1,conato,1
2012-04-12,spain,2.0,Badajoz,ALCONCHEL,intencionado,1.0,30,80,12,2,incendio,1
2004-07-02,spain,1.5,Ciudad Real,ALCÁZAR DE SAN JUAN,accidente,0.0,91,151,2,1,incendio,1
2002-07-27,spain,1.0,León,PARAMO DEL SIL,intencionado,0.0,315,315,19,2,conato,1
2013-09-15,spain,63.0,León,BENUZA,intencionado,1.0,1427,2886,95,15,incendio,0
2003-03-20,spain,1.0,Ourense,BAÑOS DE MOLGAS,intencionado,1.0,105,120,10,1,conato,1
2015-08-02,spain,2.8,Ávila,LOSAR DEL BARCO EL,intencionado,0.0,30,210,36,3,incendio,1
2004-04-25,spain,1.5,Asturias,GIJÓN,desconocido,0.0,0,35,5,1,incendio,1
2007-08-08,spain,1.7,Badajoz,BADAJOZ,intencionado,1.0,79,84,10,2,incendio,1
2001-06-11,spain,4.0,Cáceres,TORIL,accidente,0.0,27,37,10,3,incendio,1
2009-08-17,spain,2.1,Lugo,MONTERROSO,intencionado,1.0,101,251,21,8,incendio,1
2007-03-10,spain,1.34,Barcelona,SANT SADURNÍ D' ANOIA,accidente,0.0,80,525,73,9,incendio,1
2009-02-15,spain,1.7,Zamora,FIGUERUELA DE ARRIBA,intencionado,0.0,70,90,1,0,incendio,1
2007-09-10,spain,2.76,Soria,CARRASCOSA DE LA SIERRA,accidente,1.0,75,225,39,2,incendio,1
2005-03-18,spain,63.5,Pontevedra,CERDEDO,intencionado,1.0,340,540,18,4,incendio,1
2001-12-22,spain,1.0,Asturias,GOZÓN,intencionado,1.0,42,57,7,0,conato,1
2015-06-02,spain,12.0,Cáceres,MONTEHERMOSO,intencionado,0.0,190,1690,32,5,incendio,1
2003-04-07,spain,1.2,"Coruña, A",NEGREIRA,intencionado,1.0,160,165,8,1,incendio,1
2003-09-23,spain,89.0,Málaga,ALFARNATEJO,accidente,0.0,504,2214,150,12,incendio,0
2012-09-14,spain,2.5,León,CASTROCALBON,accidente,1.0,146,223,17,2,incendio,1
2005-03-13,spain,1.0,Zamora,FERMOSELLE,intencionado,1.0,60,90,5,0,conato,1
2004-08-07,spain,3.5,Jaén,JÓDAR,accidente,0.0,390,450,15,2,incendio,1
2003-03-11,spain,2.5,Asturias,SOBRESCOBIO,intencionado,1.0,0,72,3,0,incendio,1
2008-02-17,spain,2.0,Navarra,BAZTAN,accidente,1.0,111,121,3,2,incendio,1
2009-07-21,spain,3.0,Badajoz,BADAJOZ,intencionado,1.0,325,915,33,6,incendio,1
2008-10-01,spain,10.0,Asturias,BELMONTE DE MIRANDA,accidente,0.0,470,526,7,2,incendio,1
2003-03-17,spain,1.0,Bizkaia,KARRANTZA HARANA,intencionado,0.0,0,239,6,0,conato,1
2009-08-24,spain,21.25,Salamanca,SERRADILLA DEL ARROYO,intencionado,1.0,216,1475,58,10,incendio,0
2015-02-24,spain,3.4,Toledo,"REAL DE SAN VICENTE, EL",accidente,1.0,164,304,10,2,incendio,1
2006-09-04,spain,93.0,Ávila,HORNILLO EL,intencionado,0.0,875,2750,198,19,incendio,0
2005-03-13,spain,4.0,León,VILLAGATON,intencionado,1.0,204,294,1,0,incendio,1
2007-08-15,spain,1.56,Toledo,RIELVES,accidente,1.0,41,83,11,4,incendio,1
2004-07-29,spain,3.0,Pontevedra,PAZOS DE BORBÉN,intencionado,1.0,65,350,22,7,incendio,1
2008-08-28,spain,2.0,Asturias,CANGAS DEL NARCEA,desconocido,0.0,0,1029,24,2,incendio,1
2002-03-30,spain,2.0,Lugo,COSPEITO,intencionado,1.0,95,125,5,1,incendio,1
2005-02-05,spain,2.0,Zamora,COBREROS,intencionado,0.0,30,45,1,0,incendio,1
2014-03-10,spain,1.81,Cantabria,SELAYA,intencionado,1.0,0,120,0,0,incendio,1
2002-07-15,spain,1.1,Pontevedra,POIO,intencionado,1.0,58,175,18,2,incendio,1
2014-06-17,spain,8.06,Zamora,PEÑAUSENDE,accidente,0.0,100,1400,37,6,incendio,1
2003-08-24,spain,3.0,Toledo,CUERVA,accidente,0.0,67,95,20,3,incendio,1
2012-03-15,spain,3.0,Lugo,"NOGAIS, AS",intencionado,1.0,221,271,11,2,incendio,1
2006-07-15,spain,1.5,"Coruña, A",DUMBRÍA,accidente,0.0,260,390,12,1,incendio,1
2008-03-09,spain,2.3,Toledo,AÑOVER DE TAJO,intencionado,1.0,98,127,13,0,incendio,1
2002-08-23,spain,4.5,Lugo,CHANTADA,intencionado,1.0,350,870,22,1,incendio,1
2005-05-19,spain,2.3,Jaén,VILLACARRILLO,intencionado,0.0,225,315,33,1,incendio,1
2007-04-20,spain,10.0,Asturias,TINEO,reproducido,0.0,0,180,3,1,incendio,1
2008-08-02,spain,1.0,Cáceres,CABEZUELA DEL VALLE,intencionado,1.0,129,314,10,2,conato,1
2015-12-18,spain,7.23,Asturias,CANGAS DEL NARCEA,intencionado,1.0,224,249,11,2,incendio,1
2003-04-07,spain,1.0,León,PERANZANES,intencionado,0.0,180,181,1,1,conato,1
2007-12-31,spain,71.78,Girona,QUERALBS,accidente,0.0,333,663,59,15,incendio,0
2011-03-11,spain,3.14,"Coruña, A",SANTA COMBA,intencionado,1.0,103,163,6,2,incendio,1
2015-01-14,spain,31.5,Cantabria,PESAGUERO,intencionado,1.0,1310,3200,23,2,incendio,1
2014-06-10,spain,1.96,Cáceres,ZORITA,accidente,1.0,93,198,18,2,incendio,1
2006-06-13,spain,3.15,Almería,LUBRÍN,intencionado,1.0,110,200,57,8,incendio,1
2006-09-08,spain,8.0,Ourense,TRASMIRAS,intencionado,1.0,195,390,31,9,incendio,1
2004-02-12,spain,1.0,"Coruña, A",SOBRADO,intencionado,1.0,55,65,6,1,conato,1
2010-10-02,spain,1.2,Pontevedra,"NEVES, AS",intencionado,1.0,32,187,19,4,incendio,1
2004-03-28,spain,6.0,"Coruña, A",AMES,intencionado,1.0,120,155,16,2,incendio,1
2001-12-18,spain,5.0,Pontevedra,COVELO,intencionado,1.0,200,210,5,1,incendio,1
2008-02-18,spain,2.5,Asturias,SIERO,intencionado,0.0,0,175,4,1,incendio,1
2013-08-18,spain,1.0,Cantabria,VALDÁLIGA,accidente,1.0,0,0,0,0,conato,1
2011-07-09,spain,1.1,Badajoz,PALOMAS,intencionado,0.0,215,905,12,3,incendio,1
2009-10-19,spain,4.91,Asturias,TEVERGA,intencionado,0.0,275,281,7,0,incendio,1
2013-10-12,spain,2.1,Badajoz,CASTUERA,intencionado,1.0,55,85,8,1,incendio,1
2002-06-29,spain,4.0,Badajoz,CASTUERA,intencionado,1.0,330,450,24,4,incendio,1
2007-11-26,spain,1.05,"Rioja, La",CERVERA DEL RÍO ALHAMA,accidente,0.0,180,240,12,1,incendio,1
2001-12-17,spain,1.0,Asturias,IBIAS,intencionado,1.0,330,510,5,1,conato,1
2002-03-24,spain,3.0,Asturias,LENA,desconocido,0.0,113,138,4,1,incendio,1
2005-05-03,spain,1.5,Navarra,BAZTAN,accidente,1.0,72,153,2,0,incendio,1
2009-04-02,spain,20.0,León,PALACIOS DEL SIL,intencionado,1.0,1480,1480,9,1,incendio,1
2015-06-10,spain,1.0,Valencia/València,ALBALAT DELS TARONGERS,rayo,1.0,145,1443,63,8,conato,1
2007-05-10,spain,1.5,Asturias,QUIRÓS,intencionado,1.0,224,245,3,2,incendio,1
2003-08-02,spain,1.0,Cuenca,TRAGACETE,accidente,0.0,110,200,6,3,conato,1
2007-09-26,spain,1.0,Badajoz,BENQUERENCIA DE LA SERENA,intencionado,1.0,90,140,9,2,conato,1
2014-05-13,spain,21.36,Zamora,ASPARIEGOS,accidente,1.0,60,75,6,1,incendio,1
2009-10-19,spain,6.0,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,1.0,166,664,23,4,incendio,1
2009-10-16,spain,1.52,Asturias,COLUNGA,intencionado,0.0,95,140,3,2,incendio,1
2002-04-26,spain,10.0,Lugo,ANTAS DE ULLA,intencionado,1.0,175,225,6,1,incendio,1
2008-03-07,spain,7.8,Guadalajara,FUENTELENCINA,accidente,0.0,97,323,14,2,incendio,1
2005-03-31,spain,1.5,Asturias,PILOÑA,desconocido,0.0,0,55,2,0,incendio,1
2008-04-06,spain,15.0,Zamora,FERRERUELA,intencionado,0.0,60,240,1,2,incendio,1
2011-08-31,spain,10.94,Jaén,JIMENA,intencionado,0.0,255,1140,107,9,incendio,0
2005-10-09,spain,6.5,Pontevedra,SILLEDA,intencionado,1.0,165,270,17,0,incendio,1
2011-01-26,spain,22.5,Zamora,PORTO,intencionado,1.0,270,930,0,0,incendio,1
2001-12-25,spain,8.0,Ourense,BAÑOS DE MOLGAS,intencionado,1.0,150,170,16,2,incendio,1
2007-03-16,spain,5.0,Ourense,CHANDREXA DE QUEIXA,desconocido,0.0,185,195,12,2,incendio,1
2009-08-14,spain,1.5,Asturias,CANGAS DEL NARCEA,intencionado,0.0,0,288,28,3,incendio,1
2011-08-21,spain,1.0,Lugo,CHANTADA,intencionado,1.0,170,254,23,7,conato,1
2001-06-15,spain,1.0,Cádiz,JEREZ DE LA FRONTERA,desconocido,0.0,0,150,14,1,conato,1
2006-08-08,spain,12.0,Ourense,CHANDREXA DE QUEIXA,intencionado,1.0,212,261,9,2,incendio,1
2003-08-23,spain,6.0,Lugo,"INCIO, O",intencionado,1.0,195,225,16,6,incendio,1
2008-02-18,spain,31.79,Asturias,CASO,intencionado,0.0,0,758,9,1,incendio,1
2010-08-29,spain,59.6,Barcelona,OLIVELLA,intencionado,1.0,218,271,373,79,incendio,2
2012-02-13,spain,7.1,Sevilla,AZNALCÁZAR,accidente,0.0,120,145,12,0,incendio,1
2012-02-13,spain,2.66,Ourense,MANZANEDA,intencionado,1.0,101,120,9,0,incendio,1
2006-03-25,spain,3.0,Asturias,GRADO,accidente,0.0,400,440,8,2,incendio,1
2008-09-15,spain,1.0,Asturias,ALLER,accidente,0.0,0,119,4,1,conato,1
2008-02-14,spain,23.0,Asturias,PRAVIA,accidente,0.0,0,2431,23,4,incendio,1
2005-03-25,spain,1.97,Córdoba,ADAMUZ,accidente,0.0,240,258,23,2,incendio,1
2005-07-10,spain,2.5,Asturias,LENA,accidente,1.0,137,164,6,3,incendio,1
2005-07-12,spain,1.2,Ourense,CALVOS DE RANDÍN,intencionado,1.0,76,161,8,4,incendio,1
2012-06-04,spain,1.8,León,OMAÑAS LAS,intencionado,1.0,139,169,7,2,incendio,1
2004-10-04,spain,1.5,Ourense,OÍMBRA,intencionado,1.0,85,99,14,1,incendio,1
2003-08-22,spain,3.0,Lugo,MONTERROSO,intencionado,1.0,305,905,35,4,incendio,1
2013-09-03,spain,3.58,Asturias,"REGUERAS, LAS",intencionado,0.0,149,165,7,1,incendio,1
2010-08-08,spain,1.5,"Coruña, A",SANTA COMBA,intencionado,1.0,86,141,22,6,incendio,1
2003-04-16,spain,2.0,Asturias,PILOÑA,desconocido,0.0,0,80,4,1,incendio,1
2015-03-31,spain,15.0,Asturias,LLANES,intencionado,1.0,99,214,3,2,incendio,1
2011-12-14,spain,2.59,Almería,ALBOLODUY,accidente,0.0,142,307,39,2,incendio,1
2014-05-19,spain,3.0,Cáceres,ARROYO DE LA LUZ,intencionado,0.0,60,230,11,1,incendio,1
2009-06-04,spain,1.0,Valencia/València,ALZIRA,accidente,1.0,105,540,29,0,conato,1
2005-05-28,spain,73.75,León,VILLAMANDOS,intencionado,1.0,120,180,2,1,incendio,1
2012-02-18,spain,10.0,León,BENUZA,intencionado,0.0,62,62,1,0,incendio,1
2001-04-12,spain,1.0,Asturias,PEÑAMELLERA BAJA,intencionado,0.0,0,357,3,0,conato,1
2015-05-23,spain,1.31,Pontevedra,PONTEAREAS,intencionado,1.0,125,195,6,2,incendio,1
2001-06-19,spain,25.0,León,ROPERUELOS DEL PARAMO,accidente,1.0,870,870,2,2,incendio,1
2002-03-26,spain,3.0,Ourense,RIÓS,intencionado,1.0,220,230,11,1,incendio,1
2014-04-29,spain,1.0,Navarra,MURCHANTE,accidente,1.0,0,178,3,2,conato,1
2010-02-26,spain,3.0,Asturias,ONÍS,intencionado,0.0,203,270,6,1,incendio,1
2005-03-23,spain,2.5,Asturias,LLANES,desconocido,0.0,409,432,2,1,incendio,1
2002-01-27,spain,23.5,Cantabria,VEGA DE LIÉBANA,intencionado,1.0,885,8325,19,0,incendio,1
2012-01-23,spain,5.7,Navarra,BÁRDENAS REALES,intencionado,0.0,180,185,4,3,incendio,1
2003-04-08,spain,3.5,Ourense,MONTEDERRAMO,intencionado,1.0,233,243,6,0,incendio,1
2010-03-18,spain,2.9,Cantabria,RUESGA,intencionado,1.0,0,90,0,0,incendio,1
2015-08-13,spain,8.23,Badajoz,MONESTERIO,desconocido,0.0,120,190,33,2,incendio,1
2011-10-08,spain,1.4,Pontevedra,TOMIÑO,desconocido,0.0,109,604,10,2,incendio,1
2003-06-23,spain,1.0,Ourense,BEARIZ,reproducido,1.0,115,230,11,1,conato,1
2008-03-21,spain,1.4,Soria,CUEVA DE AGREDA,intencionado,1.0,80,90,4,1,incendio,1
2004-06-13,spain,1.0,Asturias,CASTRILLÓN,accidente,1.0,124,274,6,2,conato,1
2002-04-16,spain,6.0,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,1.0,280,285,5,1,incendio,1
2002-07-15,spain,7.0,Ciudad Real,POZUELO DE CALATRAVA,accidente,0.0,80,155,50,6,incendio,1
2014-10-24,spain,1.5,Asturias,CANGAS DEL NARCEA,intencionado,0.0,197,202,7,1,incendio,1
2015-07-26,spain,1059.4,Barcelona,ÒDENA,accidente,0.0,3259,6045,829,123,GIF,2
2015-05-13,spain,30.04,Cantabria,POLACIONES,intencionado,1.0,1150,1200,6,1,incendio,1
2003-08-08,spain,35.0,Ourense,VIANA DO BOLO,intencionado,1.0,691,800,25,4,incendio,1
2006-06-12,spain,6.34,Burgos,BELORADO,accidente,0.0,95,765,19,0,incendio,1
2011-10-10,spain,14.0,León,CORULLON,intencionado,0.0,1062,1149,27,2,incendio,1
2005-03-19,spain,1.0,"Coruña, A",ROIS,intencionado,0.0,90,150,7,1,conato,1
2010-03-02,spain,15.2,Cantabria,SAN ROQUE DE RIOMIERA,intencionado,1.0,0,240,0,0,incendio,1
2003-09-22,spain,15.0,Asturias,TINEO,desconocido,0.0,178,322,7,2,incendio,1
2009-04-22,spain,1.5,Asturias,MORCÍN,intencionado,1.0,0,83,3,1,incendio,1
2002-01-20,spain,3.0,Asturias,ALLER,desconocido,0.0,0,135,2,1,incendio,1
2009-09-29,spain,1.0,Badajoz,BADAJOZ,intencionado,1.0,45,285,13,3,conato,1
2015-04-14,spain,63.0,Cantabria,MAZCUERRAS,intencionado,0.0,240,240,1,0,incendio,1
2006-03-04,spain,2.0,Asturias,"REGUERAS, LAS",desconocido,0.0,0,70,4,2,incendio,1
2009-03-14,spain,2.93,Zaragoza,ATEA,accidente,0.0,55,100,11,1,incendio,1
2004-04-10,spain,7.5,Ourense,VIANA DO BOLO,intencionado,1.0,335,385,22,2,incendio,1
2013-10-11,spain,11.15,Badajoz,ALMENDRALEJO,intencionado,0.0,277,2642,8,2,incendio,1
2011-10-06,spain,181.7,León,VILLAFRANCA DEL BIERZO,intencionado,1.0,2864,8697,113,8,incendio,0
2015-08-02,spain,1.5,Badajoz,RENA,accidente,0.0,60,690,13,0,incendio,1
2009-07-06,spain,26.14,Cádiz,ALGECIRAS,intencionado,0.0,1291,2401,212,22,incendio,0
2009-02-25,spain,6.0,Asturias,PONGA,accidente,0.0,0,170,4,1,incendio,1
2001-06-24,spain,1.3,"Coruña, A",MESÍA,intencionado,1.0,155,190,1,1,incendio,1
2012-03-08,spain,2730.0,Huesca,MONTANUY,accidente,1.0,8725,19705,550,53,GIF,0
2003-08-02,spain,1.5,Badajoz,TALAVERA LA REAL,desconocido,0.0,70,70,5,1,incendio,1
2007-08-24,spain,64.6,Jaén,MARMOLEJO,intencionado,0.0,465,1155,158,20,incendio,0
2005-09-23,spain,2.5,Ourense,MACEDA,intencionado,1.0,150,270,16,2,incendio,1
